Date,Open,High,Low,Close,Adj Close,Volume
2009-11-30,5245.700195,5270.399902,5190.700195,5190.700195,5190.700195,1274511100
2009-12-01,5190.700195,5312.200195,5190.700195,5312.200195,5312.200195,1351286000
2009-12-02,5312.200195,5348.500000,5283.000000,5327.399902,5327.399902,1535114100
2009-12-03,5327.399902,5372.399902,5311.899902,5313.000000,5313.000000,1471991200
2009-12-04,5313.000000,5373.899902,5272.799805,5322.399902,5322.399902,1344174000
2009-12-07,5322.399902,5328.799805,5251.000000,5310.700195,5310.700195,1072522900
2009-12-08,5310.700195,5323.399902,5206.399902,5223.100098,5223.100098,1303308500
2009-12-09,5223.100098,5245.899902,5175.700195,5203.899902,5203.899902,1211440700
2009-12-10,5203.899902,5254.500000,5194.500000,5244.399902,5244.399902,1108489400
2009-12-11,5244.399902,5312.000000,5244.399902,5261.600098,5261.600098,972486700
2009-12-14,5261.600098,5331.000000,5261.600098,5315.299805,5315.299805,1090034400
2009-12-15,5315.299805,5328.100098,5250.799805,5285.799805,5285.799805,822309600
2009-12-16,5285.799805,5335.299805,5283.899902,5320.299805,5320.299805,890712700
2009-12-17,5320.299805,5320.299805,5217.600098,5217.600098,5217.600098,1163068400
2009-12-18,5217.600098,5287.600098,5196.799805,5196.799805,5196.799805,2130863400
2009-12-21,5196.799805,5320.000000,5196.799805,5294.000000,5294.000000,791039900
2009-12-22,5294.000000,5361.899902,5294.000000,5328.700195,5328.700195,555721800
2009-12-23,5328.700195,5386.600098,5328.700195,5372.399902,5372.399902,482896200
2009-12-24,null,null,null,null,null,null
2009-12-29,5402.399902,5445.200195,5402.399902,5437.600098,5437.600098,387897900
2009-12-30,5437.600098,5442.799805,5390.600098,5397.899902,5397.899902,345719700
2009-12-31,null,null,null,null,null,null
2010-01-04,5412.899902,5500.299805,5410.799805,5500.299805,5500.299805,750942000
2010-01-05,5500.299805,5536.399902,5480.700195,5522.500000,5522.500000,1149301200
2010-01-06,5522.500000,5536.500000,5497.700195,5530.000000,5530.000000,998295300
2010-01-07,5530.000000,5551.700195,5499.799805,5526.700195,5526.700195,1162933700
2010-01-08,5526.700195,5549.299805,5494.799805,5534.200195,5534.200195,1006420600
2010-01-11,5534.200195,5600.500000,5527.899902,5538.100098,5538.100098,901194900
2010-01-12,5538.100098,5549.600098,5459.899902,5498.700195,5498.700195,957401700
2010-01-13,5498.700195,5509.700195,5450.899902,5473.500000,5473.500000,849923000
2010-01-14,5473.500000,5521.899902,5473.500000,5498.200195,5498.200195,928036100
2010-01-15,5498.200195,5527.000000,5450.399902,5455.399902,5455.399902,1743437800
2010-01-18,5455.399902,5504.000000,5454.299805,5494.399902,5494.399902,776795200
2010-01-19,5494.399902,5531.899902,5431.299805,5513.100098,5513.100098,1107801600
2010-01-20,5513.100098,5513.100098,5404.000000,5420.799805,5420.799805,1199200900
2010-01-21,5420.799805,5468.399902,5331.600098,5335.100098,5335.100098,1345500500
2010-01-22,5335.100098,5345.600098,5253.000000,5303.000000,5303.000000,1645842400
2010-01-25,5303.000000,5330.600098,5252.899902,5260.299805,5260.299805,1024448800
2010-01-26,5260.299805,5276.899902,5215.700195,5276.899902,5276.899902,1015919800
2010-01-27,5276.899902,5276.899902,5192.600098,5217.500000,5217.500000,1271716800
2010-01-28,5217.500000,5280.399902,5145.700195,5145.700195,5145.700195,1294378400
2010-01-29,5145.700195,5230.200195,5145.700195,5188.500000,5188.500000,1281845800
2010-02-01,5188.500000,5250.100098,5163.600098,5247.399902,5247.399902,934766100
2010-02-02,5247.399902,5289.100098,5208.200195,5283.299805,5283.299805,1105691000
2010-02-03,5283.299805,5305.399902,5237.700195,5253.200195,5253.200195,1140388100
2010-02-04,5253.200195,5262.200195,5123.899902,5139.299805,5139.299805,1725801600
2007-09-26,6396.899902,6484.399902,6396.899902,6433.000000,6433.000000,1958385000
2007-09-27,6433.000000,6508.000000,6433.000000,6486.399902,6486.399902,2081502200
2007-09-28,6486.399902,6500.399902,6411.799805,6466.799805,6466.799805,2147359000
2007-10-01,6466.799805,6514.500000,6419.200195,6506.299805,6506.299805,1668930100
2007-10-02,6506.200195,6567.000000,6489.600098,6500.399902,6500.399902,2147328200
2007-10-03,6500.399902,6542.799805,6495.000000,6535.200195,6535.200195,2036551400
2007-10-04,6535.200195,6593.299805,6507.200195,6547.899902,6547.899902,1930898100
2007-10-05,6547.899902,6605.100098,6547.899902,6595.799805,6595.799805,1593592400
2007-10-08,6595.799805,6605.600098,6540.899902,6540.899902,6540.899902,1642300600
2007-10-09,6540.899902,6625.299805,6527.500000,6615.399902,6615.399902,1677935600
2007-10-10,6615.399902,6633.000000,6587.700195,6633.000000,6633.000000,1753424500
2007-10-11,6633.000000,6730.100098,6633.000000,6724.500000,6724.500000,2147272400
2007-10-12,6724.500000,6730.700195,6660.000000,6730.700195,6730.700195,2146771300
2007-10-15,6730.700195,6751.700195,6632.100098,6644.500000,6644.500000,1745765000
2007-10-16,6644.500000,6644.500000,6596.299805,6614.299805,6614.299805,1860730600
2007-10-17,6614.299805,6690.500000,6594.899902,6677.700195,6677.700195,1975530700
2007-10-18,6677.700195,6722.000000,6584.899902,6609.399902,6609.399902,1739688000
2007-10-19,6609.399902,6615.799805,6523.600098,6527.899902,6527.899902,1785068800
2007-10-22,6527.899902,6527.899902,6413.399902,6459.299805,6459.299805,1579140900
