Date;Open;High;Low;Close;Adj Close;Volume
Apr 23, 2012;5,772.20;5,772.20;5,637.70;5,665.60;5,665.60;777,185,500
Apr 20, 2012;5,744.60;5,775.70;5,724.20;5,772.20;5,772.20;847,833,800
Apr 19, 2012;5,745.30;5,792.10;5,738.10;5,744.60;5,744.60;958,392,100
Apr 18, 2012;5,767.00;5,783.90;5,730.90;5,745.30;5,745.30;873,962,600
Apr 17, 2012;5,666.30;5,773.70;5,651.50;5,767.00;5,767.00;856,433,000
Apr 16, 2012;5,651.80;5,708.00;5,641.10;5,666.30;5,666.30;1,101,926,600
Apr 13, 2012;5,710.50;5,710.80;5,643.50;5,651.80;5,651.80;830,223,000
Apr 12, 2012;5,634.70;5,727.90;5,602.60;5,710.50;5,710.50;1,115,210,000
Apr 11, 2012;5,595.60;5,655.90;5,576.40;5,634.70;5,634.70;1,132,327,600
Apr 10, 2012;5,723.70;5,723.70;5,595.60;5,595.60;5,595.60;1,008,933,700
Apr 05, 2012;5,703.80;5,731.70;5,663.30;5,723.70;5,723.70;905,682,000
Apr 04, 2012;5,838.30;5,838.30;5,685.70;5,703.80;5,703.80;1,174,203,100
Apr 03, 2012;5,874.90;5,890.20;5,838.30;5,838.30;5,838.30;896,434,000
Apr 02, 2012;5,768.50;5,874.90;5,748.60;5,874.90;5,874.90;886,248,600
Mar 30, 2012;5,742.00;5,782.70;5,742.00;5,768.50;5,768.50;990,170,000
Mar 29, 2012;5,809.00;5,812.20;5,726.50;5,742.00;5,742.00;1,084,172,100
Mar 28, 2012;5,869.60;5,877.90;5,809.00;5,809.00;5,809.00;931,498,400
Mar 27, 2012;5,902.70;5,941.90;5,863.80;5,869.60;5,869.60;1,257,297,400
Mar 26, 2012;5,854.90;5,913.10;5,854.50;5,902.70;5,902.70;722,858,600
Mar 23, 2012;5,845.70;5,875.70;5,801.70;5,854.90;5,854.90;848,516,900
Mar 22, 2012;5,892.00;5,892.00;5,825.90;5,845.70;5,845.70;883,155,700
Mar 21, 2012;5,891.40;5,921.70;5,880.80;5,892.00;5,892.00;907,211,300
Mar 20, 2012;5,961.10;5,961.10;5,876.40;5,891.40;5,891.40;978,545,300
Mar 19, 2012;5,965.60;5,968.90;5,928.50;5,961.10;5,961.10;951,065,300
Mar 16, 2012;5,940.70;5,974.10;5,940.70;5,965.60;5,965.60;1,830,036,200
Mar 15, 2012;5,945.40;5,958.20;5,919.20;5,940.70;5,940.70;1,034,944,400
Mar 14, 2012;5,955.90;5,989.10;5,945.40;5,945.40;5,945.40;1,165,018,000
Mar 13, 2012;5,892.80;5,957.90;5,892.80;5,955.90;5,955.90;761,933,800
Mar 12, 2012;5,887.50;5,894.10;5,860.40;5,892.80;5,892.80;800,492,000
Mar 09, 2012;5,859.70;5,897.60;5,842.90;5,887.50;5,887.50;854,778,900
Mar 08, 2012;5,791.40;5,874.30;5,791.40;5,859.70;5,859.70;828,107,700
Mar 07, 2012;5,765.80;5,801.10;5,755.70;5,791.40;5,791.40;859,928,000
Mar 06, 2012;5,874.80;5,874.80;5,758.40;5,765.80;5,765.80;989,886,600
Mar 05, 2012;5,911.10;5,911.10;5,865.40;5,874.80;5,874.80;873,447,200
Mar 02, 2012;5,931.30;5,940.00;5,908.50;5,911.10;5,911.10;736,456,500
Mar 01, 2012;5,871.50;5,936.10;5,858.90;5,931.30;5,931.30;900,749,900
Feb 29, 2012;5,927.90;5,944.80;5,871.50;5,871.50;5,871.50;1,201,161,000
Feb 28, 2012;5,915.60;5,937.00;5,900.00;5,927.90;5,927.90;804,670,300
Feb 27, 2012;5,935.10;5,935.10;5,865.90;5,915.60;5,915.60;966,771,100
Feb 24, 2012;5,937.90;5,964.00;5,925.50;5,935.10;5,935.10;1,010,948,400
Feb 23, 2012;5,916.60;5,952.50;5,900.50;5,937.90;5,937.90;1,071,356,900
Feb 22, 2012;5,928.20;5,938.00;5,894.60;5,916.60;5,916.60;872,089,000
Feb 21, 2012;5,945.30;5,948.80;5,916.60;5,928.20;5,928.20;846,269,200
Feb 20, 2012;5,905.10;5,956.30;5,905.10;5,945.30;5,945.30;723,669,700
Feb 17, 2012;5,885.40;5,923.60;5,885.40;5,905.10;5,905.10;1,101,911,000
Feb 16, 2012;5,892.20;5,892.40;5,829.40;5,885.40;5,885.40;751,180,400
Feb 15, 2012;5,899.90;5,923.80;5,880.60;5,892.20;5,892.20;801,550,200
Feb 14, 2012;5,905.70;5,920.60;5,877.20;5,899.90;5,899.90;832,567,200
Feb 13, 2012;5,852.40;5,920.10;5,852.40;5,905.70;5,905.70;641,643,100
Feb 10, 2012;5,895.50;5,895.50;5,839.90;5,852.40;5,852.40;948,790,300
Feb 09, 2012;5,875.90;5,916.30;5,870.60;5,895.50;5,895.50;973,462,200
Feb 08, 2012;5,890.30;5,916.20;5,871.30;5,875.90;5,875.90;809,267,800
Feb 07, 2012;5,892.20;5,906.70;5,850.50;5,890.30;5,890.30;785,340,700
Feb 06, 2012;5,901.10;5,901.10;5,863.60;5,892.20;5,892.20;828,464,600
Feb 03, 2012;5,796.10;5,901.10;5,784.20;5,901.10;5,901.10;1,156,774,200
Feb 02, 2012;5,790.70;5,809.80;5,765.70;5,796.10;5,796.10;967,388,600
Feb 01, 2012;5,681.60;5,790.70;5,680.70;5,790.70;5,790.70;985,247,100
Jan 31, 2012;5,671.10;5,730.30;5,671.10;5,681.60;5,681.60;1,018,319,100
Jan 30, 2012;5,733.50;5,733.50;5,651.60;5,671.10;5,671.10;778,100,000
Jan 27, 2012;5,795.20;5,795.20;5,729.00;5,733.50;5,733.50;790,045,200
Jan 26, 2012;5,723.00;5,806.20;5,722.80;5,795.20;5,795.20;874,328,700
Jan 25, 2012;5,751.90;5,777.70;5,694.10;5,723.00;5,723.00;884,691,100
Jan 24, 2012;5,782.60;5,782.60;5,719.90;5,751.90;5,751.90;916,105,000
Jan 23, 2012;5,728.60;5,789.90;5,723.10;5,782.60;5,782.60;852,459,600
Jan 20, 2012;5,741.20;5,749.80;5,721.60;5,728.60;5,728.60;1,315,166,200
Jan 19, 2012;5,702.40;5,743.90;5,693.20;5,741.20;5,741.20;1,404,271,200
Jan 18, 2012;5,694.00;5,709.90;5,647.90;5,702.40;5,702.40;792,321,000
Jan 17, 2012;5,657.40;5,724.40;5,657.40;5,694.00;5,694.00;1,232,187,300
Jan 16, 2012;5,636.60;5,662.90;5,609.90;5,657.40;5,657.40;672,822,900
Jan 13, 2012;5,662.40;5,709.20;5,583.50;5,636.60;5,636.60;1,318,584,400
Jan 12, 2012;5,670.80;5,699.60;5,640.30;5,662.40;5,662.40;1,382,096,100
Jan 11, 2012;5,696.70;5,700.80;5,644.80;5,670.80;5,670.80;893,410,000
Jan 10, 2012;5,612.30;5,711.90;5,612.30;5,696.70;5,696.70;865,034,500
Jan 09, 2012;5,649.70;5,673.80;5,604.60;5,612.30;5,612.30;785,646,100
Jan 06, 2012;5,624.30;5,682.80;5,623.40;5,649.70;5,649.70;705,018,100
Jan 05, 2012;5,668.50;5,689.30;5,614.40;5,624.30;5,624.30;794,279,400
Jan 04, 2012;5,699.90;5,719.80;5,646.40;5,668.50;5,668.50;696,937,800
Jan 03, 2012;5,572.30;5,699.90;5,572.30;5,699.90;5,699.90;778,529,200
Dec 30, 2011;5,566.80;5,588.40;5,535.20;5,572.30;5,572.30;188,110,800
Dec 29, 2011;5,507.40;5,566.80;5,496.90;5,566.80;5,566.80;325,749,000
Dec 28, 2011;5,512.70;5,567.90;5,491.00;5,507.40;5,507.40;449,839,700
Dec 23, 2011;5,457.00;5,516.60;5,457.00;5,512.70;5,512.70;204,750,100
Dec 22, 2011;5,389.70;5,469.00;5,389.70;5,457.00;5,457.00;610,838,400
Dec 21, 2011;5,419.60;5,479.20;5,371.70;5,389.70;5,389.70;803,794,200
Dec 20, 2011;5,365.00;5,426.30;5,328.70;5,419.60;5,419.60;779,731,400
Dec 19, 2011;5,387.30;5,410.10;5,343.10;5,365.00;5,365.00;632,321,300
Dec 16, 2011;5,400.90;5,452.70;5,387.30;5,387.30;5,387.30;1,273,215,100
Dec 15, 2011;5,366.80;5,434.00;5,366.80;5,400.90;5,400.90;803,271,700
Dec 14, 2011;5,490.20;5,490.20;5,366.80;5,366.80;5,366.80;860,719,700
Dec 13, 2011;5,427.90;5,526.00;5,413.70;5,490.20;5,490.20;757,732,000
Dec 12, 2011;5,529.20;5,529.20;5,427.90;5,427.90;5,427.90;801,332,300
Dec 09, 2011;5,483.80;5,540.50;5,440.90;5,529.20;5,529.20;841,432,700
Dec 08, 2011;5,546.90;5,605.30;5,483.80;5,483.80;5,483.80;907,438,000
Dec 07, 2011;5,568.70;5,631.90;5,498.00;5,546.90;5,546.90;932,154,800
Dec 06, 2011;5,568.00;5,593.00;5,521.90;5,568.70;5,568.70;857,312,600
Dec 05, 2011;5,552.30;5,602.80;5,545.90;5,568.00;5,568.00;900,658,000
Dec 02, 2011;5,489.30;5,595.50;5,489.10;5,552.30;5,552.30;984,099,700
Dec 01, 2011;5,505.40;5,553.90;5,486.90;5,489.30;5,489.30;939,174,800
Nov 30, 2011;5,337.00;5,539.00;5,275.00;5,505.40;5,505.40;1,647,245,500
Nov 29, 2011;5,312.80;5,344.20;5,272.40;5,337.00;5,337.00;794,447,300
Nov 28, 2011;5,164.70;5,327.80;5,164.70;5,312.80;5,312.80;897,909,200
Nov 25, 2011;5,127.60;5,200.30;5,075.20;5,164.70;5,164.70;733,865,300
Nov 24, 2011;5,139.80;5,184.30;5,099.00;5,127.60;5,127.60;856,420,500
Nov 23, 2011;5,206.80;5,206.80;5,139.80;5,139.80;5,139.80;1,009,698,000
Nov 22, 2011;5,222.60;5,282.00;5,206.80;5,206.80;5,206.80;914,555,700
Nov 21, 2011;5,362.90;5,362.90;5,221.70;5,222.60;5,222.60;952,410,000
Nov 18, 2011;5,423.10;5,423.10;5,347.90;5,362.90;5,362.90;826,014,000
Nov 17, 2011;5,509.00;5,509.00;5,366.10;5,423.10;5,423.10;1,059,574,700
Nov 16, 2011;5,517.40;5,562.90;5,450.20;5,509.00;5,509.00;941,320,000
Nov 15, 2011;5,519.00;5,551.40;5,428.60;5,517.40;5,517.40;841,524,400
Nov 14, 2011;5,545.40;5,575.20;5,489.30;5,519.00;5,519.00;687,675,200
Nov 11, 2011;5,444.80;5,548.80;5,439.80;5,545.40;5,545.40;715,717,500
Nov 10, 2011;5,460.40;5,497.20;5,360.20;5,444.80;5,444.80;799,967,700
Nov 09, 2011;5,567.30;5,615.80;5,426.30;5,460.40;5,460.40;1,074,260,600
Nov 08, 2011;5,510.80;5,616.00;5,509.60;5,567.30;5,567.30;885,001,700
Nov 07, 2011;5,527.20;5,557.80;5,432.20;5,510.80;5,510.80;730,611,300
Nov 04, 2011;5,545.60;5,599.50;5,495.40;5,527.20;5,527.20;873,169,300
Nov 03, 2011;5,484.10;5,564.50;5,402.60;5,545.60;5,545.60;1,217,183,500
Nov 02, 2011;5,421.60;5,493.30;5,383.40;5,484.10;5,484.10;1,363,052,800
Nov 01, 2011;5,544.20;5,544.20;5,338.40;5,421.60;5,421.60;1,331,043,600
Oct 31, 2011;5,702.20;5,702.20;5,544.20;5,544.20;5,544.20;1,079,784,300
Oct 28, 2011;5,713.80;5,746.90;5,685.00;5,702.20;5,702.20;997,001,700
Oct 27, 2011;5,553.20;5,747.30;5,553.20;5,713.80;5,713.80;1,454,155,000
Oct 26, 2011;5,525.50;5,576.60;5,498.50;5,553.20;5,553.20;705,184,200
Oct 25, 2011;5,548.10;5,574.10;5,465.50;5,525.50;5,525.50;777,723,200
Oct 24, 2011;5,488.70;5,552.80;5,487.20;5,548.10;5,548.10;677,461,300
Oct 21, 2011;5,384.70;5,500.50;5,384.70;5,488.70;5,488.70;730,196,100
Oct 20, 2011;5,450.50;5,450.50;5,363.20;5,384.70;5,384.70;796,890,500
Oct 19, 2011;5,410.40;5,483.80;5,410.40;5,450.50;5,450.50;723,007,500
Oct 18, 2011;5,436.70;5,436.70;5,348.60;5,410.40;5,410.40;754,537,000
Oct 17, 2011;5,466.40;5,543.70;5,405.20;5,436.70;5,436.70;720,599,700
Oct 14, 2011;5,403.40;5,501.40;5,395.60;5,466.40;5,466.40;673,341,300
Oct 13, 2011;5,441.80;5,456.10;5,368.40;5,403.40;5,403.40;895,898,200
Oct 12, 2011;5,395.70;5,458.00;5,348.20;5,441.80;5,441.80;833,336,600
Oct 11, 2011;5,399.00;5,399.00;5,330.40;5,395.70;5,395.70;636,003,500
Oct 10, 2011;5,303.40;5,413.40;5,303.40;5,399.00;5,399.00;611,583,700
Oct 07, 2011;5,291.30;5,370.90;5,261.40;5,303.40;5,303.40;864,877,000
Oct 06, 2011;5,102.20;5,291.30;5,102.20;5,291.30;5,291.30;1,147,794,400
Oct 05, 2011;4,944.40;5,121.40;4,944.40;5,102.20;5,102.20;932,393,600
Oct 04, 2011;5,075.50;5,075.50;4,868.60;4,944.40;4,944.40;1,168,273,100
Oct 03, 2011;5,128.50;5,128.50;4,983.30;5,075.50;5,075.50;774,952,000
Sep 30, 2011;5,196.80;5,197.30;5,068.60;5,128.50;5,128.50;889,500,800
Sep 29, 2011;5,217.60;5,250.20;5,160.80;5,196.80;5,196.80;736,900,100
Sep 28, 2011;5,294.10;5,314.30;5,191.40;5,217.60;5,217.60;726,670,200
Sep 27, 2011;5,089.40;5,294.10;5,089.40;5,294.10;5,294.10;960,705,900
Sep 26, 2011;5,066.80;5,148.80;4,974.00;5,089.40;5,089.40;1,039,397,000
Sep 23, 2011;5,041.60;5,105.40;4,928.10;5,066.80;5,066.80;1,013,630,400
Sep 22, 2011;5,288.40;5,288.40;5,013.60;5,041.60;5,041.60;1,191,994,800
Sep 21, 2011;5,363.70;5,366.10;5,268.80;5,288.40;5,288.40;770,544,200
Sep 20, 2011;5,259.60;5,377.40;5,219.10;5,363.70;5,363.70;708,695,000
Sep 19, 2011;5,368.40;5,368.40;5,231.60;5,259.60;5,259.60;721,392,700
Sep 16, 2011;5,337.50;5,406.10;5,337.50;5,368.40;5,368.40;1,464,013,700
Sep 15, 2011;5,227.00;5,366.70;5,227.00;5,337.50;5,337.50;1,124,040,000
Sep 14, 2011;5,174.30;5,270.40;5,146.40;5,227.00;5,227.00;1,116,783,000
Sep 13, 2011;5,129.60;5,203.10;5,069.50;5,174.30;5,174.30;885,954,000
Sep 12, 2011;5,214.70;5,214.70;5,059.20;5,129.60;5,129.60;1,009,065,300
Sep 09, 2011;5,340.40;5,352.00;5,202.20;5,214.70;5,214.70;1,048,626,000
Sep 08, 2011;5,318.60;5,369.80;5,269.70;5,340.40;5,340.40;922,652,100
Sep 07, 2011;5,156.80;5,322.20;5,156.80;5,318.60;5,318.60;837,910,500
Sep 06, 2011;5,102.60;5,190.30;5,086.80;5,156.80;5,156.80;946,079,100
Sep 05, 2011;5,292.00;5,292.00;5,097.70;5,102.60;5,102.60;788,821,300
Sep 02, 2011;5,418.70;5,418.70;5,258.50;5,292.00;5,292.00;823,930,000
Sep 01, 2011;5,394.50;5,449.70;5,346.70;5,418.70;5,418.70;975,363,800
Aug 31, 2011;5,268.70;5,411.60;5,258.60;5,394.50;5,394.50;1,178,142,500
Aug 30, 2011;5,129.90;5,283.60;5,129.90;5,268.70;5,268.70;910,283,100
Aug 26, 2011;5,131.10;5,149.50;5,014.80;5,129.90;5,129.90;1,037,445,400
Aug 25, 2011;5,205.90;5,254.20;5,102.10;5,131.10;5,131.10;1,128,589,300
Aug 24, 2011;5,129.40;5,250.60;5,098.10;5,205.90;5,205.90;908,821,500
Aug 23, 2011;5,095.30;5,193.20;5,076.70;5,129.40;5,129.40;904,652,300
Aug 22, 2011;5,040.80;5,183.00;4,993.30;5,095.30;5,095.30;857,260,000
Aug 19, 2011;5,092.20;5,107.90;4,929.60;5,040.80;5,040.80;1,546,098,700
Aug 18, 2011;5,331.60;5,331.60;5,041.60;5,092.20;5,092.20;1,183,381,000
Aug 17, 2011;5,357.60;5,371.10;5,279.90;5,331.60;5,331.60;671,941,800
Aug 16, 2011;5,350.60;5,362.20;5,265.80;5,357.60;5,357.60;716,380,800
Aug 15, 2011;5,320.00;5,377.20;5,319.40;5,350.60;5,350.60;695,636,400
Aug 12, 2011;5,162.80;5,320.00;5,099.30;5,320.00;5,320.00;1,024,505,200
Aug 11, 2011;5,007.20;5,172.70;4,943.00;5,162.80;5,162.80;1,455,126,400
Aug 10, 2011;5,164.90;5,262.70;4,990.80;5,007.20;5,007.20;1,649,746,300
Aug 09, 2011;5,069.00;5,175.60;4,791.00;5,164.90;5,164.90;2,039,085,100
Aug 08, 2011;5,247.00;5,295.80;5,062.40;5,069.00;5,069.00;1,576,389,600
Aug 05, 2011;5,393.10;5,393.10;5,202.60;5,247.00;5,247.00;2,044,242,400
Aug 04, 2011;5,584.50;5,644.10;5,393.10;5,393.10;5,393.10;1,428,457,100
Aug 03, 2011;5,718.40;5,718.40;5,557.70;5,584.50;5,584.50;1,094,346,800
Aug 02, 2011;5,774.40;5,778.90;5,705.30;5,718.40;5,718.40;995,746,800
Aug 01, 2011;5,815.20;5,913.50;5,767.10;5,774.40;5,774.40;864,009,700
Jul 29, 2011;5,873.20;5,873.20;5,772.40;5,815.20;5,815.20;1,014,403,400
Jul 28, 2011;5,856.60;5,882.60;5,801.60;5,873.20;5,873.20;753,182,900
Jul 27, 2011;5,929.70;5,932.00;5,841.00;5,856.60;5,856.60;777,353,400
Jul 26, 2011;5,925.30;5,951.30;5,895.60;5,929.70;5,929.70;631,694,600
Jul 25, 2011;5,935.00;5,938.60;5,892.60;5,925.30;5,925.30;645,911,000
Jul 22, 2011;5,899.90;5,966.80;5,899.90;5,935.00;5,935.00;874,525,300
Jul 21, 2011;5,853.80;5,934.30;5,797.50;5,899.90;5,899.90;1,051,054,200
Jul 20, 2011;5,790.00;5,856.40;5,790.00;5,853.80;5,853.80;900,376,300
Jul 19, 2011;5,752.80;5,802.00;5,752.80;5,790.00;5,790.00;912,096,000
Jul 18, 2011;5,843.70;5,843.70;5,752.80;5,752.80;5,752.80;848,623,100
Jul 15, 2011;5,847.00;5,863.60;5,806.00;5,843.70;5,843.70;693,411,600
Jul 14, 2011;5,906.40;5,906.40;5,841.20;5,847.00;5,847.00;715,477,400
Jul 13, 2011;5,869.00;5,911.00;5,851.00;5,906.40;5,906.40;830,813,000
Jul 12, 2011;5,929.20;5,929.20;5,793.00;5,869.00;5,869.00;1,086,509,700
Jul 11, 2011;5,990.60;5,998.60;5,900.80;5,929.20;5,929.20;850,417,100
Jul 08, 2011;6,054.60;6,084.10;5,981.70;5,990.60;5,990.60;781,326,500
Jul 07, 2011;6,002.90;6,071.70;6,002.90;6,054.60;6,054.60;833,720,400
Jul 06, 2011;6,024.00;6,026.50;5,973.80;6,002.90;6,002.90;817,116,300
Jul 05, 2011;6,017.50;6,036.30;6,011.10;6,024.00;6,024.00;654,940,400
Jul 04, 2011;5,989.80;6,030.80;5,985.70;6,017.50;6,017.50;466,358,000
Jul 01, 2011;5,945.70;5,999.00;5,937.00;5,989.80;5,989.80;871,319,600
Jun 30, 2011;5,856.00;5,945.70;5,856.00;5,945.70;5,945.70;1,221,084,500
Jun 29, 2011;5,766.90;5,860.90;5,766.90;5,856.00;5,856.00;908,814,900
Jun 28, 2011;5,722.30;5,795.10;5,722.30;5,766.90;5,766.90;798,684,500
Jun 27, 2011;5,697.70;5,728.40;5,679.60;5,722.30;5,722.30;835,562,500
Jun 24, 2011;5,674.40;5,768.50;5,674.40;5,697.70;5,697.70;1,037,392,600
Jun 23, 2011;5,773.00;5,773.00;5,663.30;5,674.40;5,674.40;893,970,700
Jun 22, 2011;5,775.30;5,789.10;5,741.80;5,773.00;5,773.00;744,333,700
Jun 21, 2011;5,693.40;5,778.10;5,693.00;5,775.30;5,775.30;745,714,800
Jun 20, 2011;5,714.90;5,714.90;5,647.20;5,693.40;5,693.40;746,206,400
Jun 17, 2011;5,698.80;5,733.20;5,645.00;5,714.90;5,714.90;1,215,422,800
Jun 16, 2011;5,742.60;5,742.60;5,644.40;5,698.80;5,698.80;1,039,826,800
Jun 15, 2011;5,803.10;5,803.40;5,742.60;5,742.60;5,742.60;806,612,100
Jun 14, 2011;5,773.50;5,822.60;5,773.50;5,803.10;5,803.10;811,563,100
Jun 13, 2011;5,765.80;5,793.80;5,763.40;5,773.50;5,773.50;643,227,300
Jun 10, 2011;5,856.30;5,867.00;5,758.30;5,765.80;5,765.80;786,839,200
Jun 09, 2011;5,808.90;5,861.20;5,795.00;5,856.30;5,856.30;854,520,000
Jun 08, 2011;5,864.70;5,864.70;5,791.80;5,808.90;5,808.90;848,359,000
Jun 07, 2011;5,863.20;5,890.60;5,849.20;5,864.70;5,864.70;792,266,800
Jun 06, 2011;5,855.00;5,881.10;5,827.50;5,863.20;5,863.20;650,699,800
Jun 03, 2011;5,847.90;5,868.20;5,802.70;5,855.00;5,855.00;840,497,300
Jun 02, 2011;5,928.60;5,928.60;5,847.90;5,847.90;5,847.90;980,195,300
Jun 01, 2011;5,990.00;5,995.20;5,911.70;5,928.60;5,928.60;830,972,100
May 31, 2011;5,938.90;6,010.00;5,938.90;5,990.00;5,990.00;966,550,600
May 27, 2011;5,881.00;5,951.40;5,881.00;5,938.90;5,938.90;799,337,700
May 26, 2011;5,870.10;5,910.80;5,866.70;5,881.00;5,881.00;863,336,800
May 25, 2011;5,858.40;5,881.20;5,810.50;5,870.10;5,870.10;916,829,300
May 24, 2011;5,835.90;5,884.70;5,835.90;5,858.40;5,858.40;985,312,300
May 23, 2011;5,948.50;5,948.50;5,833.40;5,835.90;5,835.90;852,749,200
May 20, 2011;5,956.00;6,017.60;5,927.70;5,948.50;5,948.50;897,899,600
May 19, 2011;5,923.50;6,003.90;5,923.50;5,956.00;5,956.00;849,895,900
May 18, 2011;5,861.00;5,934.50;5,860.70;5,923.50;5,923.50;702,325,400
May 17, 2011;5,923.70;5,942.80;5,861.00;5,861.00;5,861.00;756,848,900
May 16, 2011;5,925.90;5,936.20;5,862.20;5,923.70;5,923.70;686,694,200
May 13, 2011;5,945.00;6,001.30;5,919.90;5,925.90;5,925.90;705,255,100
May 12, 2011;5,976.00;5,976.40;5,882.40;5,945.00;5,945.00;868,796,500
May 11, 2011;6,018.90;6,040.20;5,965.30;5,976.00;5,976.00;823,139,400
May 10, 2011;5,942.70;6,023.10;5,940.10;6,018.90;6,018.90;835,132,700
May 09, 2011;5,976.80;5,999.90;5,922.20;5,942.70;5,942.70;803,357,200
May 06, 2011;5,920.00;5,984.90;5,871.60;5,976.80;5,976.80;1,162,112,200
May 05, 2011;5,984.10;6,009.10;5,912.60;5,920.00;5,920.00;1,597,409,800
May 04, 2011;6,082.90;6,083.80;5,972.80;5,984.10;5,984.10;1,002,077,100
May 03, 2011;6,069.90;6,103.70;6,050.70;6,082.90;6,082.90;809,170,900
Apr 29, 2011;-;-;-;-;-;-
Apr 28, 2011;6,068.20;6,091.80;6,051.00;6,069.90;6,069.90;741,068,000
Apr 27, 2011;6,069.40;6,089.40;6,045.90;6,068.20;6,068.20;707,283,900
Apr 26, 2011;6,018.30;6,070.60;6,007.00;6,069.40;6,069.40;553,389,400
Apr 21, 2011;6,022.30;6,049.40;6,005.80;6,018.30;6,018.30;739,317,000
Apr 20, 2011;5,896.90;6,033.80;5,896.90;6,022.30;6,022.30;704,737,200
Apr 19, 2011;5,870.10;5,922.20;5,870.10;5,896.90;5,896.90;624,888,900
Apr 18, 2011;5,996.00;5,997.50;5,858.30;5,870.10;5,870.10;872,742,500
Apr 15, 2011;5,963.80;5,996.80;5,963.60;5,996.00;5,996.00;771,907,100
Apr 14, 2011;6,010.40;6,010.50;5,943.80;5,963.80;5,963.80;667,918,300
Apr 13, 2011;5,964.50;6,043.40;5,964.50;6,010.40;6,010.40;700,979,400
Apr 12, 2011;6,053.40;6,053.60;5,958.30;5,964.50;5,964.50;759,467,900
Apr 11, 2011;6,055.80;6,070.80;6,044.50;6,053.40;6,053.40;659,149,200
Apr 08, 2011;6,007.40;6,066.40;6,007.40;6,055.80;6,055.80;606,794,600
Apr 07, 2011;6,041.10;6,053.10;6,007.40;6,007.40;6,007.40;710,450,000
Apr 06, 2011;6,007.10;6,056.40;6,007.10;6,041.10;6,041.10;810,707,000
Apr 05, 2011;6,017.00;6,026.30;5,989.10;6,007.10;6,007.10;713,905,900
Apr 04, 2011;6,009.90;6,035.10;5,987.70;6,017.00;6,017.00;683,415,100
Apr 01, 2011;5,908.80;6,014.80;5,908.80;6,009.90;6,009.90;921,016,700
Mar 31, 2011;5,948.30;5,972.80;5,908.80;5,908.80;5,908.80;1,033,616,700
Mar 30, 2011;5,932.20;5,971.00;5,932.20;5,948.30;5,948.30;872,031,100
Mar 29, 2011;5,904.50;5,932.70;5,879.90;5,932.20;5,932.20;669,291,100
Mar 28, 2011;5,900.80;5,923.00;5,900.60;5,904.50;5,904.50;526,577,800
Mar 25, 2011;5,880.90;5,918.70;5,878.20;5,900.80;5,900.80;663,222,900
Mar 24, 2011;5,795.90;5,888.70;5,780.40;5,880.90;5,880.90;828,355,800
Mar 23, 2011;5,762.70;5,802.40;5,731.40;5,795.90;5,795.90;906,624,900
Mar 22, 2011;5,786.10;5,813.80;5,742.60;5,762.70;5,762.70;686,659,100
Mar 21, 2011;5,718.10;5,798.80;5,718.10;5,786.10;5,786.10;764,087,000
Mar 18, 2011;5,696.10;5,758.20;5,696.10;5,718.10;5,718.10;1,379,187,400
Mar 17, 2011;5,598.20;5,707.70;5,598.20;5,696.10;5,696.10;931,686,000
Mar 16, 2011;5,695.30;5,720.90;5,598.20;5,598.20;5,598.20;1,124,024,300
Mar 15, 2011;5,775.20;5,775.20;5,591.60;5,695.30;5,695.30;1,270,223,400
Mar 14, 2011;5,828.70;5,842.00;5,769.00;5,775.20;5,775.20;830,598,200
Mar 11, 2011;5,845.30;5,845.30;5,796.40;5,828.70;5,828.70;777,919,800
Mar 10, 2011;5,937.30;5,937.30;5,833.20;5,845.30;5,845.30;950,808,500
Mar 09, 2011;5,974.80;5,979.30;5,922.70;5,937.30;5,937.30;729,979,100
Mar 08, 2011;5,973.80;5,999.90;5,911.00;5,974.80;5,974.80;813,024,200
Mar 07, 2011;5,990.40;6,043.10;5,967.70;5,973.80;5,973.80;651,065,500
Mar 04, 2011;6,005.10;6,052.10;5,983.20;5,990.40;5,990.40;728,615,500
Mar 03, 2011;5,914.90;6,017.10;5,914.90;6,005.10;6,005.10;811,030,200
Mar 02, 2011;5,935.80;5,941.80;5,865.90;5,914.90;5,914.90;891,083,600
Mar 01, 2011;5,994.00;6,040.40;5,927.40;5,935.80;5,935.80;895,639,800
Feb 28, 2011;6,001.20;6,022.30;5,963.60;5,994.00;5,994.00;955,595,700
Feb 25, 2011;5,920.00;6,011.50;5,920.00;6,001.20;6,001.20;836,550,300
Feb 24, 2011;5,923.50;5,936.70;5,861.00;5,920.00;5,920.00;939,695,100
Feb 23, 2011;5,996.80;5,996.80;5,915.50;5,923.50;5,923.50;895,634,900
Feb 22, 2011;6,014.80;6,028.60;5,926.60;5,996.80;5,996.80;769,147,500
Feb 21, 2011;6,083.00;6,105.80;6,013.10;6,014.80;6,014.80;629,790,600
Feb 18, 2011;6,087.40;6,096.80;6,048.80;6,083.00;6,083.00;802,223,000
Feb 17, 2011;6,085.30;6,101.40;6,066.70;6,087.40;6,087.40;1,021,989,100
Feb 16, 2011;6,037.10;6,095.80;6,033.50;6,085.30;6,085.30;858,245,200
Feb 15, 2011;6,060.10;6,072.10;6,023.80;6,037.10;6,037.10;873,268,200
Feb 14, 2011;6,062.90;6,091.50;6,042.10;6,060.10;6,060.10;635,408,300
Feb 11, 2011;6,020.00;6,071.40;5,973.40;6,062.90;6,062.90;822,602,600
